ID,example,method,originloc,destloc,arctime_rdd,arctime_raw,arcdist,totaltrips,ordertrips,emptytrips,taxitrips
ex4_otd_rundate2022-03-23,4,otd,9,7,12.0,10.71324944,429.610538922036,8.000000000001235,0.0,8.000000000001235,0.0
ex4_otd_rundate2022-03-23,4,otd,18,15,6.0,2.220464653,81.7233006058302,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,36,26,24.0,18.84472222,498.473301899442,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,49,46,30.0,25.17704041,291.752837141383,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,56,60,6.0,4.781224966,143.694355557054,12.0,12.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,41,52,30.0,25.90846305,276.144651532919,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,16,12.0,8.058050185,261.738386626473,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,45,53,12.0,7.186124456,179.139190471413,34.0000006657598,15.0,18.0000006657598,1.0
ex4_otd_rundate2022-03-23,4,otd,64,60,12.0,6.749555884,220.147305452734,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,8,12.0,8.466719451,271.409197101588,18.000000000000483,7.0,11.000000000000483,0.0
ex4_otd_rundate2022-03-23,4,otd,33,38,30.0,24.78536644,258.342294361296,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,8,13,12.0,7.093338847,259.327533946253,20.0,20.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,3,10,12.0,8.068437771,250.222045738869,9.0,9.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,45,62,18.0,17.73066262,395.617380501098,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,21,18.0,17.15014306,390.577623757823,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,62,45,18.0,17.73066262,395.617380501098,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,32,43,18.0,12.43146139,418.092925272855,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,38,41,18.0,12.78653828,194.115212574243,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,17,20,12.0,10.97056935,287.47048347976,5.0,2.0,3.0,0.0
ex4_otd_rundate2022-03-23,4,otd,45,36,18.0,14.87320462,409.231464409601,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,46,51,12.0,8.08753047,113.945282724156,12.0,12.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,41,58,24.0,18.40002694,364.756331462513,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,39,32,12.0,6.222808362,223.145722054687,8.0,7.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,35,26,18.0,13.97987556,289.607600987482,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,55,54,12.0,10.32550926,251.413302505244,3.0,2.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,49,51,12.0,6.940666027,237.392142456391,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,30,28,12.0,7.75369283,223.897014907375,12.0,12.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,15,18,42.0,38.59049164,81.7233006058302,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,16,23,12.0,6.4,238.30765466463,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,17,24.0,20.77045754,44.2107955052226,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,24,20,12.0,9.548849963,224.76766105403,12.0,12.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,14,24.0,20.06741778,356.382550945735,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,35,32,6.0,2.478843978,93.4003588519256,13.0,7.0,6.0,0.0
ex4_otd_rundate2022-03-23,4,otd,27,26,18.0,16.75143776,223.36504284514,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,35,40,6.0,5.58644162,195.111380440787,16.0,16.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,24,33,12.0,9.297454803,265.984125374118,25.0,23.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,61,55,42.0,36.23945148,202.197267528713,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,13,16,12.0,6.547344583,192.181292947629,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,65,66,24.0,19.58881534,197.354986304711,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,22,24.0,23.24222035,356.099937525526,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,36,30,18.0,17.33178681,356.961202161502,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,22,21,12.0,8.335492128,191.04881028731,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,50,48,12.0,11.92342339,287.316338671315,22.00000000000077,10.0,12.000000000000771,0.0
ex4_otd_rundate2022-03-23,4,otd,30,19,18.0,12.87256586,364.944675691236,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,37,34,24.0,23.41331597,300.202990619688,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,52,63,30.0,29.36488375,450.627463431132,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,56,64,48.0,46.25954694,341.072664625738,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,23,27,12.0,7.268428778,213.195846974466,5.0,1.0,4.0,0.0
ex4_otd_rundate2022-03-23,4,otd,42,41,12.0,8.148794762,110.354121041286,4.000000000000227,0.0,4.000000000000227,0.0
ex4_otd_rundate2022-03-23,4,otd,23,28,6.0,5.211147402,127.734528504482,8.000000000000014,0.0,8.000000000000014,0.0
ex4_otd_rundate2022-03-23,4,otd,15,31,36.0,33.20752778,558.189157241748,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,48,51,12.0,10.30953611,372.664823914081,17.000000000000313,6.0,11.000000000000313,0.0
ex4_otd_rundate2022-03-23,4,otd,64,54,18.0,15.50137845,394.146167328831,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,44,36,12.0,9.201458551,276.933466682987,3.000000000000241,2.0,1.0000000000002411,0.0
ex4_otd_rundate2022-03-23,4,otd,61,56,114.0,109.5041722,178.493402888285,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,59,46,30.0,27.73461194,389.209516325712,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,39,36,12.0,10.14914187,274.034207117547,3.0,3.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,60,54,6.0,5.466158129,195.48595888689,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,14,18.0,14.75131995,277.425531010922,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,13,14,6.0,3.058284722,75.0676528318226,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,2,6,24.0,22.82742056,143.53282160667,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,51,42,18.0,12.26666667,303.448738739285,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,16,14,12.0,8.058050185,261.738386626473,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,55,45,18.0,15.62161491,198.077882832993,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,40,43,6.0,5.932486986,166.678025952888,14.0,14.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,54,44,12.0,6.98912993,248.602636103602,3.0,3.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,23,30,18.0,13.73363167,275.328287083623,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,4,12.0,7.832734444,226.318836494536,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,17,13,12.0,7.077137577,219.647635373139,4.0,4.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,53,55,6.0,2.107481111,32.7471256270012,3.0,2.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,23,12.0,6.573327867,186.217082891239,5.0,5.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,25,19,6.0,5.28421804,190.850576107284,51.00000000000001,26.0,25.000000000000004,0.0
ex4_otd_rundate2022-03-23,4,otd,43,32,12.0,11.80302991,418.092925272855,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,8,24,72.0,68.26984361,511.482712283927,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,2,8,12.0,9.515706389,252.458807101734,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,38,42,24.0,20.20000278,280.191453008292,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,53,62,42.0,36.89465324,261.633531590189,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,32,12.0,11.29123927,205.516450111238,28.0,26.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,12,26,12.0,10.5225,399.083890466118,27.000000000000128,15.0,12.00000000000013,0.0
ex4_otd_rundate2022-03-23,4,otd,10,25,18.0,14.83286764,512.471794774509,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,53,60,12.0,8.538235278,178.509302609285,2.0000000000003832,0.0,2.0000000000003832,0.0
ex4_otd_rundate2022-03-23,4,otd,66,65,12.0,8.81786638,197.354986304711,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,22,12,12.0,10.32215408,291.661028720496,11.000000000000412,6.0,5.000000000000412,0.0
ex4_otd_rundate2022-03-23,4,otd,31,28,12.0,9.434176667,239.068657774128,12.0,10.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,43,39,12.0,6.363327955,195.041094657658,7.000000000002018,1.0,6.000000000002018,0.0
ex4_otd_rundate2022-03-23,4,otd,47,54,6.0,5.722140251,203.419149647979,25.0,24.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,40,32,18.0,13.66731852,285.525888606881,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,21,26,12.0,9.279758925,245.599883785544,20.00000000000058,8.0,12.000000000000579,0.0
ex4_otd_rundate2022-03-23,4,otd,21,19,12.0,11.13178264,279.864364752434,1.0000000000001417,0.0,1.0000000000001417,0.0
ex4_otd_rundate2022-03-23,4,otd,36,45,18.0,13.05967522,409.231464409601,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,9,12.0,8.6671925,163.074680306897,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,57,59,12.0,7.456024282,218.234504098085,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,11,25,18.0,13.155557,409.269676982207,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,35,27,24.0,18.9128482,295.607381118742,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,17,12.0,9.399953504,284.8849333836,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,29,28,24.0,23.19951,424.987497459855,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,17,21,12.0,8.137530523,252.506970181974,12.0,12.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,31,18.0,12.85878625,268.406230675006,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,39,31,12.0,11.95229667,226.747153409043,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,63,59,18.0,15.05375678,314.845463574063,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,15,12,6.0,2.136382533,81.5118255360498,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,44,54,12.0,7.04443728,248.602636103602,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,16,12.0,9.13462963,249.864885342296,7.000000000000325,1.0,6.000000000000325,0.0
ex4_otd_rundate2022-03-23,4,otd,22,26,6.0,3.635994201,107.763354102324,2.000000000000824,0.0,2.000000000000824,0.0
ex4_otd_rundate2022-03-23,4,otd,7,1,12.0,8.537859669,270.980577747204,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,11,17,12.0,8.719465501,181.977317863828,2.0,0.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,24,14,12.0,11.19943668,280.877491925992,15.000000000000002,6.0,9.000000000000002,0.0
ex4_otd_rundate2022-03-23,4,otd,21,22,42.0,37.08924944,191.04881028731,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,12,11,18.0,13.98740528,323.006218362953,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,35,31,18.0,15.36117121,190.353375379042,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,61,54,66.0,65.11957687,260.69885920897,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,29,21,18.0,15.49707372,336.313552825312,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,60,47,12.0,10.95853339,398.708370202492,12.0,10.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,15,21,18.0,12.1694825,250.398265658806,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,9,24.0,23.101115,564.38176990031,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,1,6,12.0,8.800940347,231.70697168091,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,10,12.0,9.069236822,325.538062031932,16.0,12.0,4.000000000000001,0.0
ex4_otd_rundate2022-03-23,4,otd,29,31,12.0,9.621779987,254.734281388742,21.0,21.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,29,6.0,4.686465224,94.1398162124144,4.0,0.0,1.0,3.0
ex4_otd_rundate2022-03-23,4,otd,36,47,12.0,9.443832778,327.151928083114,12.00000000000027,11.0,1.00000000000027,0.0
ex4_otd_rundate2022-03-23,4,otd,21,29,30.0,27.13993611,336.313552825312,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,20,33,18.0,17.58862278,473.123468193964,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,4,6,6.0,5.273215833,99.1872054263357,1.0,1.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,44,43,6.0,4.785632087,135.060552524566,1.0,0.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,38,33,18.0,14.95797889,258.342294361296,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,65,58,36.0,34.9450759,295.595706650082,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,22,9,42.0,38.65837105,459.854612708131,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,8,1,12.0,11.53751889,332.583665002099,10.0,2.0,8.0,0.0
ex4_otd_rundate2022-03-23,4,otd,46,59,30.0,27.73461194,389.209516325712,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,22,31,18.0,17.39329694,356.099937525526,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,52,58,12.0,8.061681181,156.613644032919,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,15,36.0,33.20752778,558.189157241748,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,15,12.0,8.179661865,261.788339815345,1.0,1.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,6,10,6.0,4.152956212,143.132983409875,11.0,11.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,6,4,6.0,5.273215833,99.1872054263357,1.0,0.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,21,27,12.0,8.601281736,238.494202327232,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,5,2,12.0,10.20327564,117.432143994265,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,65,63,12.0,7.61360891,137.076109322734,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,7,3,12.0,9.714279168,254.396135179801,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,59,49,24.0,20.49691306,188.417192657867,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,23,31,18.0,15.48,327.858988338023,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,51,46,12.0,8.001313278,113.945282724156,11.0,5.0,6.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,39,24.0,18.69737139,409.165515244926,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,3,24.0,19.06852125,250.222045738869,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,48,30,48.0,43.0895832,630.656180691429,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,20,14,18.0,16.26823528,87.7841480960833,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,17,23,12.0,6.353685238,199.101738539992,3.0,1.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,23,17,6.0,5.57,199.101738539992,6.0,5.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,3,8,18.0,12.5044975,267.464597505265,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,3,5,6.0,1.7,65.4325002913669,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,5,6.0,5.667838673,160.906162991854,21.0,2.0,19.0,0.0
ex4_otd_rundate2022-03-23,4,otd,37,45,12.0,8.279942197,293.709212608621,56.0,51.0,5.0,0.0
ex4_otd_rundate2022-03-23,4,otd,27,28,12.0,6.049728174,166.775479194319,1.000000000000035,0.0,1.000000000000035,0.0
ex4_otd_rundate2022-03-23,4,otd,3,6,6.0,4.47508671,107.627571703066,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,55,61,42.0,36.23945148,202.197267528713,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,60,56,6.0,4.877031592,143.694355557054,2.0,0.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,63,66,24.0,20.32744919,330.741716784567,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,1,5,12.0,6.143079306,180.717524272708,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,13,17,12.0,7.1058375,219.647635373139,3.0000000000000013,0.0,3.0000000000000013,0.0
ex4_otd_rundate2022-03-23,4,otd,14,19,18.0,12.18932403,277.425531010922,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,20,17,12.0,10.4729137,287.47048347976,6.0,6.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,48,49,6.0,4.679927501,135.302637356042,9.0,9.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,41,42,12.0,8.148794762,110.354121041286,6.0,6.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,4,12.0,7.991884028,260.784674065712,1.00000000000044,0.0,1.00000000000044,0.0
ex4_otd_rundate2022-03-23,4,otd,29,27,12.0,11.62853831,258.217358484611,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,29,18,18.0,12.37457,327.537095262975,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,13,30,18.0,12.42,529.389445620263,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,27,35,24.0,19.29192694,295.607381118742,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,12,18,6.0,3.979855625,158.615955881854,5.0,0.0,5.0,0.0
ex4_otd_rundate2022-03-23,4,otd,20,24,12.0,8.904265068,224.76766105403,11.0,7.0,4.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,26,18.0,14.12361409,268.406230675006,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,55,53,6.0,2.107481111,32.7471256270012,1.0,0.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,39,30.0,24.77053139,226.747153409043,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,42,33,12.0,9.70961287,275.580117356592,18.0,15.0,3.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,22,30.0,25.19515102,459.854612708131,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,39,26,24.0,18.69737139,409.165515244926,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,64,62,12.0,11.2237925,300.585587880085,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,29,12.0,9.61013889,254.734281388742,21.000000000000316,1.0,20.000000000000316,0.0
ex4_otd_rundate2022-03-23,4,otd,9,2,12.0,7.318511948,276.312392711609,2.0,2.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,22,6.0,4.380721243,107.763354102324,3.0,0.0,3.0,0.0
ex4_otd_rundate2022-03-23,4,otd,5,1,12.0,7.361581389,180.717524272708,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,10,6,6.0,5.082065635,143.132983409875,19.00000000000074,7.0,12.00000000000074,0.0
ex4_otd_rundate2022-03-23,4,otd,11,12,24.0,19.72187594,323.006218362953,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,40,36,18.0,12.12779746,339.20869534341,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,55,56,6.0,1.25,36.1378209810836,2.0000000000007385,1.0,1.0000000000007385,0.0
ex4_otd_rundate2022-03-23,4,otd,7,13,12.0,9.8534625,377.438102707487,14.0,14.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,21,15,24.0,18.82008487,250.398265658806,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,60,64,12.0,6.706585751,220.147305452734,2.000000000000511,0.0,2.000000000000511,0.0
ex4_otd_rundate2022-03-23,4,otd,30,48,42.0,36.6498701,630.656180691429,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,43,40,12.0,10.45744811,166.678025952888,10.000000000000002,0.0,10.000000000000002,0.0
ex4_otd_rundate2022-03-23,4,otd,53,61,18.0,15.80335333,215.143569936221,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,45,37,12.0,8.198913615,293.709212608621,68.0,68.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,16,6.0,5.741017056,75.7175767766743,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,5,10,12.0,8.56993132,212.968382461616,1.0,1.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,30,36,18.0,16.42320659,356.961202161502,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,4,8,12.0,6.570260496,179.637929454877,30.0,30.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,12,9,6.0,5.073730041,180.558805838109,16.0,16.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,49,48,6.0,4.890789337,135.302637356042,9.0,6.0,3.0,0.0
ex4_otd_rundate2022-03-23,4,otd,7,8,6.0,3.886008352,120.828293766893,4.0,4.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,46,41,12.0,10.56721589,135.725564949416,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,22,18,6.0,3.898087674,136.081524611731,9.999999999999995,5.0,4.999999999999995,0.0
ex4_otd_rundate2022-03-23,4,otd,7,9,12.0,10.71324944,429.610538922036,9.0,9.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,30,25,6.0,5.650121865,176.131529642208,46.99999999999824,39.0,7.999999999998238,0.0
ex4_otd_rundate2022-03-23,4,otd,54,61,66.0,65.11957687,260.69885920897,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,50,62,18.0,13.21165365,308.639124560259,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,18,26,12.0,8.322250167,243.728570897212,6.0,6.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,11,14,12.0,11.84111111,283.331049644353,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,28,23,6.0,4.923608148,127.734528504482,7.0,7.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,52,46,12.0,6.872102929,200.051936269149,1.0,1.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,11,12.0,6.846387897,220.285385100018,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,38,46,66.0,63.28934278,294.327835507317,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,33,14,24.0,19.61178454,541.888783051207,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,58,41,24.0,18.40002694,364.756331462513,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,50,45,12.0,7.113728792,220.81507557776,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,44,47,6.0,1.653063473,53.9958540140862,1.0,0.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,29,26,6.0,5.522167636,94.1398162124144,17.0,17.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,41,38,18.0,12.4517772,194.115212574243,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,54,64,18.0,15.50137845,394.146167328831,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,2,9,12.0,8.148125074,276.312392711609,2.0000000000002265,0.0,2.0000000000002265,0.0
ex4_otd_rundate2022-03-23,4,otd,3,2,6.0,1.912431722,52.026967685208,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,33,24.0,20.44402778,541.888783051207,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,11,18.0,14.20705339,283.331049644353,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,62,56,18.0,13.79328598,243.595147576949,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,3,7,12.0,9.714279168,254.396135179801,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,56,53,6.0,1.05,36.6503806147809,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,58,63,24.0,18.11810865,294.061954020373,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,49,50,24.0,20.09466785,422.616156376324,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,14,20,6.0,2.5,87.7841480960833,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,56,45,12.0,8.680437624,215.728481914269,33.000000000000966,20.0,13.000000000000963,0.0
ex4_otd_rundate2022-03-23,4,otd,39,43,12.0,6.440940933,195.041094657658,6.0,6.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,29,32,6.0,5.837185009,123.682521081132,0.0,0.0,0.0,0.0
