ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,40,-2.7665765728128582e7,382476.9940541815,1642,13045
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,41,-2.7734533441361323e7,381889.73945064336,1686,13323
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,42,-2.938681763014171e7,380920.65392480855,1720,13605
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,43,-2.941247439543764e7,375926.8612428268,1769,13886
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,44,-3.0809032825482182e7,375659.29758861545,1814,14159
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,45,-2.9291088801584054e7,375623.5483597543,1865,14444
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,46,-3.043189660392044e7,375181.2632043482,1914,14716
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,47,-2.9346398248775594e7,375145.4667308853,1948,14988
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,48,-2.967615066315283e7,374886.7963758803,1980,15253
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,49,-2.964513693692117e7,374564.98580735485,2028,15527
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,50,-3.0160991648675617e7,373484.05998523417,2087,15798
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,51,-2.9616453567008935e7,373076.65097660164,2134,16069
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,52,-3.1843494723539982e7,372575.5791535686,2170,16328
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,53,-3.190173911670263e7,371720.8072734051,2228,16597
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,54,-3.1374485226030532e7,370971.89870408125,2262,16872
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,55,-5.452612393574522e7,370880.71487116074,2299,17139
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,56,-3.2756626942447186e7,370584.1293754939,2357,17405
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,57,-3.0248235715060428e7,370168.33357873524,2416,17670
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,58,-6.114959879683586e7,369481.7493812176,2473,17932
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,59,-3.3391493735794112e7,369161.5925679965,2531,18199
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,60,-3.172923525709141e7,369154.52684770426,2580,18455
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,61,-3.350513278379018e7,368742.7432798589,2603,18704
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,62,-3.1643588042918377e7,347356.1293614598,2649,18955
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,63,-6.34064995262202e7,347001.4590809301,2692,19204
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,64,-3.194021307858566e7,346952.15200430347,2741,19460
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,65,-3.425783330737327e7,346848.59074374055,2798,19702
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,66,-3.209122717212392e7,346773.2413968824,2844,19943
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,67,-3.425412413090598e7,346614.75042397785,2882,20183
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,68,-1.3558439223601096e6,336699.80147415696,2926,20415
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,69,-2.2766692704697982e6,336684.42038484913,2963,20658
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,70,-1.296880559304303e6,336260.2929030425,3020,20888
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,71,-1.3273390838195172e6,336258.6825189534,3063,21136
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,72,-1.409137731596169e6,335448.40977802523,3120,21371
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,73,-1.390553428113245e6,335295.20442081284,3177,21618
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,74,-1.3564000039456603e6,334360.38599736226,3221,21836
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,75,-2.0257778732515816e6,334348.53053150367,3267,22077
