varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,36,1,2303,45,37,42.0,54.0,0.0
x,36,1,2302,45,37,36.0,48.0,1.0
x,36,1,5515,45,45,42.0,48.0,0.0
x,36,1,2304,45,37,48.0,60.0,0.0
x,36,1,2306,45,37,60.0,72.0,0.0
x,36,1,5514,45,45,36.0,42.0,0.0
x,36,1,2305,45,37,54.0,66.0,0.0
x,36,1,5517,45,45,54.0,60.0,0.0
x,36,1,5516,45,45,48.0,54.0,0.0
x,36,1,2307,45,37,66.0,78.0,0.0
x,36,1,2271,45,56,42.0,54.0,0.0
x,36,1,155,56,45,54.0,66.0,0.0
x,36,1,5519,45,45,66.0,72.0,0.0
x,36,1,2308,45,37,72.0,84.0,0.0
x,36,1,2309,45,37,78.0,90.0,0.0
x,36,1,2292,45,50,42.0,54.0,0.0
x,36,1,2452,50,45,54.0,66.0,0.0
x,36,1,5520,45,45,72.0,78.0,0.0
x,36,2,4174,32,26,42.0,54.0,0.0
x,36,2,3378,26,12,54.0,66.0,0.0
x,36,2,1802,12,9,66.0,72.0,0.0
x,36,2,1029,29,26,48.0,54.0,-0.0
x,36,2,3345,26,15,54.0,66.0,0.0
x,36,2,643,15,12,66.0,72.0,0.0
x,36,2,3858,35,32,36.0,42.0,0.0
x,36,2,3407,26,18,54.0,66.0,0.0
x,36,2,3102,18,12,66.0,72.0,-0.0
x,36,2,3091,18,9,66.0,78.0,0.0
x,36,2,4710,12,2,66.0,78.0,0.0
x,36,2,632,15,9,66.0,78.0,0.0
x,36,2,1051,29,22,48.0,60.0,0.0
x,36,2,3744,22,12,60.0,72.0,0.0
x,36,2,1803,12,9,72.0,78.0,0.0
x,36,2,1052,29,22,54.0,66.0,0.0
x,36,2,3745,22,12,66.0,78.0,0.0
x,36,2,3828,35,29,36.0,48.0,-0.0
x,36,2,5289,26,26,54.0,60.0,0.0
x,36,2,3430,26,22,60.0,66.0,1.0
x,36,2,5324,29,29,48.0,54.0,0.0
x,36,2,1030,29,26,54.0,60.0,-0.0
x,36,2,3346,26,15,60.0,72.0,0.0
x,36,2,644,15,12,72.0,78.0,-0.0
x,36,2,3408,26,18,60.0,72.0,-0.0
x,36,2,3103,18,12,72.0,78.0,-0.0
x,36,2,1247,9,5,72.0,78.0,0.0
x,36,2,5359,32,32,42.0,48.0,0.0
x,36,2,4121,32,27,48.0,60.0,0.0
x,36,2,403,27,21,60.0,72.0,0.0
x,36,2,5232,21,21,72.0,78.0,0.0
x,36,2,3429,26,22,54.0,60.0,0.0
x,36,2,3706,22,15,60.0,72.0,-0.0
x,36,2,3755,22,18,60.0,66.0,-0.0
x,36,2,3379,26,12,60.0,72.0,-0.0
x,36,2,4142,32,29,42.0,48.0,-0.0
x,36,2,3079,18,15,66.0,72.0,0.0
x,36,2,4711,12,2,72.0,84.0,0.0
x,36,2,338,27,29,54.0,66.0,0.0
x,36,2,1032,29,26,66.0,72.0,-0.0
x,36,2,3381,26,12,72.0,84.0,0.0
x,36,2,1283,9,2,72.0,84.0,0.0
x,36,2,5394,35,35,36.0,42.0,1.0
x,36,2,5395,35,35,42.0,48.0,0.0
x,36,2,3830,35,29,48.0,60.0,-0.0
x,36,2,1031,29,26,60.0,66.0,-0.0
x,36,2,3409,26,18,66.0,78.0,0.0
x,36,2,3104,18,12,78.0,84.0,-0.0
x,36,2,3092,18,9,72.0,84.0,0.0
x,36,2,1343,9,1,72.0,84.0,0.0
x,36,2,1248,9,5,78.0,84.0,-0.0
x,36,2,3380,26,12,66.0,78.0,0.0
x,36,2,4712,12,2,78.0,90.0,0.0
x,36,2,5325,29,29,54.0,60.0,0.0
x,36,2,3347,26,15,66.0,78.0,0.0
x,36,2,634,15,9,78.0,90.0,0.0
x,36,2,5396,35,35,48.0,54.0,0.0
x,36,2,5397,35,35,54.0,60.0,0.0
x,36,2,3862,35,32,60.0,66.0,0.0
x,36,2,4178,32,26,66.0,78.0,0.0
x,36,2,3382,26,12,78.0,90.0,0.0
x,36,2,3831,35,29,54.0,66.0,0.0
x,36,2,1054,29,22,66.0,78.0,0.0
x,36,2,3747,22,12,78.0,90.0,0.0
x,36,2,859,5,2,78.0,90.0,0.0
x,36,2,1284,9,2,78.0,90.0,0.0
x,36,2,3709,22,15,78.0,90.0,0.0
x,36,2,4733,9,7,72.0,84.0,0.0
x,36,2,2669,7,2,84.0,90.0,0.0
x,36,2,5326,29,29,60.0,66.0,-0.0
x,36,2,3348,26,15,72.0,84.0,0.0
x,36,2,646,15,12,84.0,90.0,0.0
x,36,2,881,5,1,78.0,90.0,0.0
x,36,2,1804,12,9,78.0,84.0,0.0
x,36,2,1249,9,5,84.0,90.0,0.0
x,36,2,5327,29,29,66.0,72.0,-0.0
x,36,2,1033,29,26,72.0,78.0,-0.0
x,36,2,1806,12,9,90.0,96.0,-0.0
x,36,2,5123,12,12,66.0,72.0,0.0
x,36,2,3832,35,29,60.0,72.0,0.0
x,36,2,3349,26,15,78.0,90.0,0.0
x,36,2,647,15,12,90.0,96.0,0.0
x,36,2,3860,35,32,48.0,54.0,-0.0
x,36,2,4144,32,29,54.0,60.0,0.0
x,36,2,3411,26,18,78.0,90.0,0.0
x,36,2,3106,18,12,90.0,96.0,0.0
x,36,2,826,5,3,90.0,96.0,0.0
x,36,2,5301,27,27,54.0,60.0,0.0
x,36,2,5302,27,27,60.0,66.0,0.0
x,36,2,340,27,29,66.0,78.0,0.0
x,36,2,1034,29,26,78.0,84.0,0.0
x,36,2,3383,26,12,84.0,96.0,0.0
x,36,2,3859,35,32,42.0,48.0,1.0
x,36,2,4175,32,26,48.0,60.0,1.0
x,36,2,3829,35,29,42.0,54.0,0.0
x,36,2,1055,29,22,72.0,84.0,0.0
x,36,2,3748,22,12,84.0,96.0,0.0
x,36,2,4713,12,2,84.0,96.0,0.0
x,36,2,4426,9,6,78.0,90.0,0.0
x,36,2,455,6,3,90.0,96.0,0.0
x,36,2,4143,32,29,48.0,54.0,0.0
x,36,2,5291,26,26,66.0,72.0,0.0
x,36,2,5360,32,32,48.0,54.0,0.0
x,36,2,4176,32,26,54.0,66.0,0.0
x,36,2,5290,26,26,60.0,66.0,0.0
x,36,2,1295,9,4,78.0,90.0,0.0
x,36,2,5031,4,4,90.0,96.0,0.0
x,36,2,860,5,2,84.0,96.0,0.0
x,36,2,1285,9,2,84.0,96.0,0.0
x,36,2,3432,26,22,72.0,78.0,0.0
x,36,2,3758,22,18,78.0,84.0,-0.0
x,36,2,3105,18,12,84.0,90.0,0.0
x,36,2,4714,12,2,90.0,102.0,0.0
x,36,2,824,5,3,78.0,84.0,0.0
x,36,2,949,3,2,84.0,90.0,0.0
x,36,2,4120,32,27,42.0,54.0,0.0
x,36,2,3759,22,18,84.0,90.0,-0.0
x,36,2,3095,18,9,90.0,102.0,0.0
x,36,2,3431,26,22,66.0,72.0,-0.0
x,36,2,3757,22,18,72.0,78.0,-0.0
x,36,2,3861,35,32,54.0,60.0,0.0
x,36,2,4123,32,27,60.0,72.0,0.0
x,36,2,5304,27,27,72.0,78.0,0.0
x,36,2,385,27,23,78.0,90.0,0.0
x,36,2,3026,23,19,90.0,102.0,0.0
x,36,2,2670,7,2,90.0,96.0,0.0
x,36,2,3756,22,18,66.0,72.0,1.0
x,36,2,3080,18,15,72.0,78.0,-0.0
x,36,2,645,15,12,78.0,84.0,-0.0
x,36,2,980,29,27,54.0,66.0,0.0
x,36,2,5303,27,27,66.0,72.0,0.0
x,36,2,384,27,23,72.0,84.0,0.0
x,36,2,1508,23,17,84.0,90.0,0.0
x,36,2,2000,17,11,90.0,102.0,0.0
x,36,2,825,5,3,84.0,90.0,0.0
x,36,2,950,3,2,90.0,96.0,0.0
x,36,2,1053,29,22,60.0,72.0,-0.0
x,36,2,3093,18,9,78.0,90.0,0.0
x,36,2,1286,9,2,90.0,102.0,0.0
x,36,2,951,3,2,96.0,102.0,-0.0
x,36,2,2779,4,6,90.0,96.0,-0.0
x,36,2,456,6,3,96.0,102.0,0.0
x,36,2,4735,9,7,84.0,96.0,0.0
x,36,2,2671,7,2,96.0,102.0,0.0
x,36,2,1250,9,5,90.0,96.0,0.0
x,36,2,827,5,3,96.0,102.0,-0.0
x,36,2,861,5,2,90.0,102.0,0.0
x,36,2,1805,12,9,84.0,90.0,-0.0
x,36,2,2791,4,5,90.0,102.0,0.0
x,36,2,4734,9,7,78.0,90.0,0.0
x,36,2,2636,7,3,90.0,102.0,0.0
x,36,2,4428,9,6,90.0,102.0,0.0
x,36,2,5195,18,18,66.0,72.0,0.0
x,36,2,5398,35,35,60.0,66.0,0.0
x,36,2,5399,35,35,66.0,72.0,0.0
x,36,2,3834,35,29,72.0,84.0,0.0
x,36,2,1035,29,26,84.0,90.0,0.0
x,36,2,3384,26,12,90.0,102.0,0.0
x,36,2,1808,12,9,102.0,108.0,0.0
x,36,2,6307,9,2,108.0,1036,0.0
x,36,2,5124,12,12,72.0,78.0,-0.0
x,36,2,382,27,23,60.0,72.0,0.0
x,36,2,1506,23,17,72.0,78.0,0.0
x,36,2,1998,17,11,78.0,90.0,0.0
x,36,2,2570,11,6,90.0,102.0,0.0
x,36,2,457,6,3,102.0,108.0,0.0
x,36,2,5911,3,2,108.0,1036,0.0
x,36,2,5125,12,12,78.0,84.0,-0.0
x,36,2,3864,35,32,72.0,78.0,0.0
x,36,2,4148,32,29,78.0,84.0,0.0
x,36,2,3413,26,18,90.0,102.0,0.0
x,36,2,3108,18,12,102.0,108.0,0.0
x,36,2,6505,12,2,108.0,1036,0.0
x,36,2,5243,22,22,66.0,72.0,0.0
x,36,2,381,27,23,54.0,66.0,0.0
x,36,2,1505,23,17,66.0,72.0,0.0
x,36,2,1997,17,11,72.0,84.0,0.0
x,36,2,2580,11,10,84.0,90.0,0.0
x,36,2,4459,10,5,90.0,102.0,0.0
x,36,2,828,5,3,102.0,108.0,0.0
x,36,2,2019,17,13,72.0,84.0,0.0
x,36,2,4746,13,7,84.0,96.0,0.0
x,36,2,3022,23,19,66.0,78.0,0.0
x,36,2,4019,19,10,78.0,90.0,0.0
x,36,2,1728,10,6,90.0,96.0,0.0
x,36,2,952,3,2,102.0,108.0,0.0
x,36,2,5021,3,3,102.0,108.0,0.0
x,36,2,405,27,21,72.0,84.0,0.0
x,36,2,5234,21,21,84.0,90.0,0.0
x,36,2,4620,21,16,90.0,102.0,0.0
x,36,2,1894,16,11,102.0,108.0,0.0
x,36,2,6439,11,2,108.0,1036,0.0
x,36,2,3707,22,15,66.0,78.0,0.0
x,36,2,5196,18,18,72.0,78.0,1.0
x,36,2,5197,18,18,78.0,84.0,1.0
x,36,2,3094,18,9,84.0,96.0,1.0
x,36,2,1287,9,2,96.0,108.0,1.0
x,36,2,1251,9,5,96.0,102.0,0.0
x,36,2,5160,15,15,72.0,78.0,0.0
x,36,2,4736,9,7,90.0,102.0,0.0
x,36,2,2672,7,2,102.0,108.0,0.0
x,36,2,2581,11,10,90.0,96.0,0.0
x,36,2,4460,10,5,96.0,108.0,0.0
x,36,2,6043,5,2,108.0,1036,0.0
x,36,2,2583,11,10,102.0,108.0,0.0
x,36,2,6373,10,2,108.0,1036,0.0
x,36,2,4177,32,26,60.0,72.0,0.0
x,36,2,5292,26,26,72.0,78.0,-0.0
x,36,2,5293,26,26,78.0,84.0,-0.0
x,36,2,4715,12,2,96.0,108.0,0.0
x,36,2,5244,22,22,72.0,78.0,-0.0
x,36,2,5258,23,23,84.0,90.0,0.0
x,36,2,5213,19,19,102.0,108.0,0.0
x,36,2,6967,19,2,108.0,1036,0.0
x,36,2,5161,15,15,78.0,84.0,0.0
x,36,2,635,15,9,84.0,96.0,-0.0
x,36,2,862,5,2,96.0,108.0,0.0
x,36,2,3081,18,15,78.0,84.0,-0.0
x,36,3,3153,37,45,36.0,48.0,1.0
x,36,3,3154,37,45,42.0,54.0,0.0
x,36,3,5419,37,37,42.0,48.0,0.0
x,36,3,3155,37,45,48.0,60.0,0.0
x,36,3,5418,37,37,36.0,42.0,0.0
x,36,4,2739,28,30,42.0,54.0,0.0
x,36,4,2919,30,37,54.0,66.0,0.0
x,36,4,5423,37,37,66.0,72.0,0.0
x,36,4,2738,28,30,36.0,48.0,1.0
x,36,4,2918,30,37,48.0,60.0,1.0
x,36,4,3157,37,45,60.0,72.0,1.0
x,36,4,5311,28,28,42.0,48.0,0.0
x,36,4,2740,28,30,48.0,60.0,0.0
x,36,4,2920,30,37,60.0,72.0,0.0
x,36,4,5310,28,28,36.0,42.0,0.0
x,36,4,5337,30,30,54.0,60.0,0.0
x,36,4,3158,37,45,66.0,78.0,0.0
x,36,4,5422,37,37,60.0,66.0,0.0
x,36,4,3159,37,45,72.0,84.0,0.0
x,36,4,5336,30,30,48.0,54.0,0.0
x,36,4,2718,28,31,42.0,54.0,0.0
x,36,4,5349,31,31,54.0,60.0,0.0
x,36,4,5350,31,31,60.0,66.0,0.0
x,36,4,1564,31,36,66.0,78.0,0.0
x,36,4,2098,36,47,78.0,90.0,0.0
x,36,4,752,47,60,90.0,102.0,0.0
x,36,4,5424,37,37,72.0,78.0,0.0
x,36,4,3160,37,45,78.0,90.0,0.0
x,36,4,2717,28,31,36.0,48.0,0.0
x,36,4,1561,31,36,48.0,60.0,0.0
x,36,4,2095,36,47,60.0,72.0,0.0
x,36,4,749,47,60,72.0,84.0,0.0
x,36,4,1416,60,56,84.0,90.0,0.0
x,36,4,161,56,45,90.0,102.0,0.0
x,36,6,3153,37,45,36.0,48.0,1.0
x,36,6,3154,37,45,42.0,54.0,0.0
x,36,6,5418,37,37,36.0,42.0,0.0
x,36,7,1523,31,27,42.0,54.0,0.0
x,36,7,381,27,23,54.0,66.0,0.0
x,36,7,1505,23,17,66.0,72.0,-0.0
x,36,7,5303,27,27,66.0,72.0,0.0
x,36,7,4749,31,28,36.0,48.0,1.0
x,36,7,2751,28,23,48.0,54.0,1.0
x,36,7,3020,23,19,54.0,66.0,0.0
x,36,7,5207,19,19,66.0,72.0,0.0
x,36,7,4752,31,28,54.0,66.0,0.0
x,36,7,2754,28,23,66.0,72.0,-0.0
x,36,7,1503,23,17,54.0,60.0,1.0
x,36,7,2017,17,13,60.0,72.0,0.0
x,36,7,4751,31,28,48.0,60.0,-0.0
x,36,7,2753,28,23,60.0,66.0,0.0
x,36,7,5346,31,31,36.0,42.0,0.0
x,36,7,402,27,21,54.0,66.0,0.0
x,36,7,5231,21,21,66.0,72.0,0.0
x,36,7,1525,31,27,54.0,66.0,0.0
x,36,7,1548,31,29,36.0,48.0,0.0
x,36,7,1029,29,26,48.0,54.0,0.0
x,36,7,3418,26,21,54.0,66.0,0.0
x,36,7,1526,31,27,60.0,72.0,0.0
x,36,7,1522,31,27,36.0,48.0,-0.0
x,36,7,380,27,23,48.0,60.0,-0.0
x,36,7,3021,23,19,60.0,72.0,-0.0
x,36,7,5349,31,31,54.0,60.0,0.0
x,36,7,4750,31,28,42.0,54.0,0.0
x,36,7,2752,28,23,54.0,60.0,-0.0
x,36,7,1504,23,17,60.0,66.0,-0.0
x,36,7,5183,17,17,66.0,72.0,0.0
x,36,7,5347,31,31,42.0,48.0,0.0
x,36,7,2063,17,14,66.0,78.0,0.0
x,36,7,4081,19,13,66.0,78.0,0.0
x,36,7,5312,28,28,48.0,54.0,0.0
x,36,7,2018,17,13,66.0,78.0,0.0
x,36,7,3316,13,14,72.0,78.0,0.0
x,36,7,4616,21,16,66.0,78.0,0.0
x,36,7,401,27,21,48.0,60.0,0.0
x,36,7,5230,21,21,60.0,66.0,0.0
x,36,7,4941,21,19,66.0,78.0,0.0
x,36,7,383,27,23,66.0,78.0,0.0
x,36,7,382,27,23,60.0,72.0,0.0
x,36,7,1506,23,17,72.0,78.0,-0.0
x,36,7,5254,23,23,60.0,66.0,0.0
x,36,7,3022,23,19,66.0,78.0,0.0
x,36,7,5348,31,31,48.0,54.0,0.0
x,36,7,2062,17,14,60.0,72.0,1.0
x,36,7,5148,14,14,72.0,78.0,0.0
x,36,7,3657,21,17,60.0,72.0,0.0
x,36,7,5184,17,17,72.0,78.0,-0.0
x,36,7,5313,28,28,54.0,60.0,0.0
x,36,7,4940,21,19,60.0,72.0,0.0
x,36,7,5208,19,19,72.0,78.0,0.0
x,36,7,5301,27,27,54.0,60.0,0.0
x,36,7,3658,21,17,66.0,78.0,0.0
x,36,7,2050,17,19,60.0,66.0,0.0
x,36,7,3271,13,8,72.0,84.0,0.0
x,36,7,1549,31,29,42.0,54.0,0.0
x,36,7,5325,29,29,54.0,60.0,0.0
x,36,7,1031,29,26,60.0,66.0,0.0
x,36,7,3380,26,12,66.0,78.0,0.0
x,36,7,1804,12,9,78.0,84.0,0.0
x,36,7,3317,13,14,78.0,84.0,0.0
x,36,7,4211,14,8,72.0,84.0,1.0
x,36,7,5149,14,14,78.0,84.0,0.0
x,36,7,2019,17,13,72.0,84.0,-0.0
x,36,7,403,27,21,60.0,72.0,-0.0
x,36,7,4617,21,16,72.0,84.0,0.0
x,36,7,1524,31,27,48.0,60.0,-0.0
x,36,7,5302,27,27,60.0,66.0,0.0
x,36,7,1507,23,17,78.0,84.0,0.0
x,36,7,4082,19,13,72.0,84.0,-0.0
x,36,7,1030,29,26,54.0,60.0,0.0
x,36,7,3419,26,21,60.0,72.0,0.0
x,36,7,3659,21,17,72.0,84.0,0.0
x,36,7,4754,31,28,66.0,78.0,0.0
x,36,7,2756,28,23,78.0,84.0,0.0
x,36,7,3420,26,21,66.0,78.0,0.0
x,36,7,5233,21,21,78.0,84.0,0.0
x,36,7,5350,31,31,60.0,66.0,0.0
x,36,7,4753,31,28,60.0,72.0,0.0
x,36,7,2755,28,23,72.0,78.0,0.0
x,36,7,5185,17,17,78.0,84.0,-0.0
x,36,7,384,27,23,72.0,84.0,0.0
x,36,7,1052,29,22,54.0,66.0,0.0
x,36,7,3707,22,15,66.0,78.0,0.0
x,36,7,645,15,12,78.0,84.0,0.0
x,36,7,3023,23,19,72.0,84.0,0.0
x,36,7,360,27,28,54.0,66.0,0.0
x,36,7,1957,16,14,78.0,90.0,0.0
x,36,7,4212,14,8,78.0,90.0,0.0
x,36,7,4083,19,13,78.0,90.0,0.0
x,36,7,5136,13,13,72.0,78.0,0.0
x,36,7,3272,13,8,78.0,90.0,0.0
x,36,7,2020,17,13,78.0,90.0,0.0
x,36,7,4744,13,7,72.0,84.0,0.0
x,36,7,2657,7,8,84.0,90.0,0.0
x,36,7,980,29,27,54.0,66.0,0.0
x,36,7,404,27,21,66.0,78.0,0.0
x,36,7,4943,21,19,78.0,90.0,0.0
x,36,7,3378,26,12,54.0,66.0,0.0
x,36,7,1802,12,9,66.0,72.0,0.0
x,36,7,4733,9,7,72.0,84.0,0.0
x,36,7,4615,21,16,60.0,72.0,0.0
x,36,7,5172,16,16,72.0,78.0,0.0
x,36,7,1912,16,13,78.0,90.0,0.0
x,36,7,3318,13,14,84.0,90.0,0.0
x,36,7,5138,13,13,84.0,90.0,0.0
x,36,7,4710,12,2,66.0,78.0,0.0
x,36,7,4585,2,8,78.0,90.0,0.0
x,36,7,5314,28,28,60.0,66.0,-0.0
x,36,7,5315,28,28,66.0,72.0,-0.0
x,36,7,3024,23,19,78.0,90.0,0.0
x,36,7,3670,21,23,72.0,84.0,0.0
x,36,7,1508,23,17,84.0,90.0,0.0
x,36,7,2065,17,14,78.0,90.0,0.0
x,36,7,4618,21,16,78.0,90.0,0.0
x,36,7,2064,17,14,72.0,84.0,-0.0
x,36,7,5150,14,14,84.0,90.0,0.0
x,36,7,5256,23,23,72.0,78.0,0.0
x,36,7,5186,17,17,84.0,90.0,0.0
x,36,7,5210,19,19,84.0,90.0,0.0
x,36,7,2051,17,19,66.0,72.0,-0.0
x,36,7,3273,13,8,84.0,96.0,0.0
x,36,7,5151,14,14,90.0,96.0,0.0
x,36,7,4213,14,8,84.0,96.0,0.0
x,36,7,5326,29,29,60.0,66.0,0.0
x,36,7,982,29,27,66.0,78.0,0.0
x,36,7,385,27,23,78.0,90.0,0.0
x,36,7,1509,23,17,90.0,96.0,0.0
x,36,7,4745,13,7,78.0,90.0,0.0
x,36,7,2658,7,8,90.0,96.0,0.0
x,36,7,5139,13,13,90.0,96.0,0.0
x,36,7,2740,28,30,48.0,60.0,0.0
x,36,7,2877,30,25,60.0,66.0,0.0
x,36,7,56,25,19,66.0,72.0,0.0
x,36,7,2066,17,14,84.0,96.0,0.0
x,36,7,1913,16,13,84.0,96.0,0.0
x,36,7,3379,26,12,60.0,72.0,0.0
x,36,7,1803,12,9,72.0,78.0,0.0
x,36,7,4734,9,7,78.0,90.0,0.0
x,36,7,2052,17,19,72.0,78.0,0.0
x,36,7,1295,9,4,78.0,90.0,0.0
x,36,7,5031,4,4,90.0,96.0,0.0
x,36,7,3025,23,19,84.0,96.0,0.0
x,36,7,3756,22,18,66.0,72.0,0.0
x,36,7,3092,18,9,72.0,84.0,0.0
x,36,7,4735,9,7,84.0,96.0,0.0
x,36,7,1296,9,4,84.0,96.0,0.0
x,36,7,5187,17,17,90.0,96.0,0.0
x,36,7,4084,19,13,84.0,96.0,0.0
x,36,7,5300,27,27,48.0,54.0,0.0
x,36,7,4214,14,8,90.0,102.0,0.0
x,36,7,1551,31,29,54.0,66.0,0.0
x,36,7,1032,29,26,66.0,72.0,0.0
x,36,7,3432,26,22,72.0,78.0,0.0
x,36,7,3758,22,18,78.0,84.0,0.0
x,36,7,3105,18,12,84.0,90.0,0.0
x,36,7,4714,12,2,90.0,102.0,0.0
x,36,7,5137,13,13,78.0,84.0,-0.0
x,36,7,3274,13,8,90.0,102.0,0.0
x,36,7,1995,17,11,60.0,72.0,0.0
x,36,7,2578,11,10,72.0,78.0,0.0
x,36,7,1747,10,9,78.0,90.0,0.0
x,36,7,4736,9,7,90.0,102.0,0.0
x,36,7,1956,16,14,72.0,84.0,0.0
x,36,7,2669,7,2,84.0,90.0,0.0
x,36,7,4587,2,8,90.0,102.0,0.0
x,36,7,2067,17,14,90.0,102.0,0.0
x,36,7,5324,29,29,48.0,54.0,0.0
x,36,7,2022,17,13,90.0,102.0,0.0
x,36,7,5066,7,7,84.0,90.0,0.0
x,36,7,4747,13,7,90.0,102.0,0.0
x,36,7,2660,7,8,102.0,108.0,0.0
x,36,7,5069,7,7,102.0,108.0,0.0
x,36,7,6181,7,8,108.0,1036,0.0
x,36,7,5316,28,28,72.0,78.0,0.0
x,36,7,5153,14,14,102.0,108.0,0.0
x,36,7,6643,14,8,108.0,1036,0.0
x,36,7,1911,16,13,72.0,84.0,0.0
x,36,7,2021,17,13,84.0,96.0,-0.0
x,36,7,3275,13,8,96.0,108.0,-0.0
x,36,7,2741,28,30,54.0,66.0,0.0
x,36,7,2878,30,25,66.0,72.0,0.0
x,36,7,57,25,19,72.0,78.0,0.0
x,36,7,5141,13,13,102.0,108.0,0.0
x,36,7,6577,13,8,108.0,1036,0.0
x,36,7,2742,28,30,60.0,72.0,0.0
x,36,7,2879,30,25,72.0,78.0,0.0
x,36,7,58,25,19,78.0,84.0,0.0
x,36,7,4030,19,16,78.0,84.0,0.0
x,36,7,4019,19,10,78.0,90.0,0.0
x,36,7,4781,10,4,90.0,102.0,0.0
x,36,7,5033,4,4,102.0,108.0,0.0
x,36,7,5983,4,8,108.0,1036,0.0
x,36,8,5202,19,19,36.0,42.0,0.0
x,36,8,4013,19,10,42.0,54.0,0.0
x,36,8,4025,19,16,48.0,54.0,0.0
x,36,8,1865,16,10,54.0,66.0,0.0
x,36,8,4012,19,10,36.0,48.0,1.0
x,36,8,4045,19,11,42.0,54.0,0.0
x,36,8,2575,11,10,54.0,60.0,0.0
x,36,8,4014,19,10,48.0,60.0,0.0
x,36,8,4023,19,16,36.0,42.0,0.0
x,36,8,1863,16,10,42.0,54.0,0.0
x,36,8,2574,11,10,48.0,54.0,0.0
x,36,8,4044,19,11,36.0,48.0,0.0
x,36,8,4046,19,11,48.0,60.0,0.0
x,36,8,2576,11,10,60.0,66.0,0.0
x,36,8,4024,19,16,42.0,48.0,0.0
x,36,8,1864,16,10,48.0,60.0,0.0
x,36,8,1884,16,11,42.0,48.0,0.0
x,36,8,5203,19,19,42.0,48.0,0.0
x,36,10,2928,30,34,42.0,54.0,0.0
x,36,10,3462,34,30,54.0,66.0,0.0
x,36,10,2878,30,25,66.0,72.0,0.0
x,36,10,2873,30,25,36.0,42.0,1.0
x,36,10,5334,30,30,36.0,42.0,0.0
x,36,10,2874,30,25,42.0,48.0,0.0
x,36,10,2927,30,34,36.0,48.0,0.0
x,36,10,5384,34,34,48.0,54.0,0.0
x,36,10,3482,34,38,54.0,66.0,0.0
x,36,10,3591,38,34,66.0,78.0,0.0
x,36,10,3466,34,30,78.0,90.0,0.0
x,36,10,2882,30,25,90.0,96.0,0.0
x,36,12,5473,41,41,78.0,84.0,0.0
x,36,12,2173,46,42,48.0,60.0,0.0
x,36,12,5482,42,42,60.0,66.0,0.0
x,36,12,694,42,33,66.0,78.0,0.0
x,36,12,5377,33,33,78.0,84.0,0.0
x,36,12,727,42,41,66.0,78.0,0.0
x,36,12,5471,41,41,66.0,72.0,0.0
x,36,12,5472,41,41,72.0,78.0,0.0
x,36,12,2196,46,41,54.0,66.0,0.0
x,36,12,728,42,41,72.0,84.0,-0.0
x,36,12,2175,46,42,60.0,72.0,0.0
x,36,12,5528,46,46,48.0,54.0,0.0
x,36,12,5529,46,46,54.0,60.0,-0.0
x,36,12,2197,46,41,60.0,72.0,0.0
x,36,12,2176,46,42,66.0,78.0,0.0
x,36,12,696,42,33,78.0,90.0,0.0
x,36,12,716,42,46,66.0,78.0,0.0
x,36,12,2200,46,41,78.0,90.0,0.0
x,36,12,4444,41,42,66.0,78.0,0.0
x,36,12,729,42,41,78.0,90.0,0.0
x,36,12,2346,41,46,66.0,78.0,0.0
x,36,12,5474,41,41,84.0,90.0,0.0
x,36,12,5530,46,46,60.0,66.0,0.0
x,36,12,5531,46,46,66.0,72.0,0.0
x,36,12,5532,46,46,72.0,78.0,0.0
x,36,12,2199,46,41,72.0,84.0,0.0
x,36,12,726,42,41,60.0,72.0,0.0
x,36,12,5483,42,42,66.0,72.0,0.0
x,36,12,5486,42,42,84.0,90.0,0.0
x,36,12,2177,46,42,72.0,84.0,0.0
x,36,12,691,42,33,48.0,60.0,1.0
x,36,12,552,33,24,60.0,72.0,1.0
x,36,12,4335,24,20,72.0,84.0,-0.0
x,36,12,3531,20,19,84.0,96.0,0.0
x,36,12,2174,46,42,54.0,66.0,0.0
x,36,12,555,33,24,78.0,90.0,0.0
x,36,12,5271,24,24,90.0,96.0,0.0
x,36,12,693,42,33,60.0,72.0,-0.0
x,36,12,554,33,24,72.0,84.0,0.0
x,36,12,4337,24,20,84.0,96.0,0.0
x,36,12,556,33,24,84.0,96.0,-0.0
x,36,12,5475,41,41,90.0,96.0,0.0
x,36,12,5487,42,42,90.0,96.0,0.0
x,36,12,5484,42,42,72.0,78.0,0.0
x,36,12,5480,42,42,48.0,54.0,0.0
x,36,12,714,42,46,54.0,66.0,0.0
x,36,12,730,42,41,84.0,96.0,0.0
x,36,12,2198,46,41,66.0,78.0,0.0
x,36,12,5374,33,33,60.0,66.0,0.0
x,36,12,5375,33,33,66.0,72.0,0.0
x,36,12,4348,24,14,84.0,96.0,0.999999167777761
x,36,12,4346,24,14,72.0,84.0,0.0
x,36,12,4662,14,17,84.0,96.0,-0.0
x,36,12,692,42,33,54.0,66.0,0.0
x,36,12,553,33,24,66.0,78.0,0.0
x,36,12,4336,24,20,78.0,90.0,0.0
x,36,12,3532,20,19,90.0,102.0,0.0
x,36,12,5150,14,14,84.0,90.0,0.0
x,36,12,4663,14,17,90.0,102.0,0.0
x,36,12,4631,14,16,90.0,102.0,0.0
