varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,108,12,5804,1,27,180.0,1108,-0.0
x,108,12,5870,2,27,180.0,1108,-0.0
x,108,12,5936,3,27,180.0,1108,-0.0
x,108,12,6002,4,27,180.0,1108,-0.0
x,108,12,6068,5,27,180.0,1108,-0.0
x,108,12,6134,6,27,180.0,1108,-0.0
x,108,12,6200,7,27,180.0,1108,-0.0
x,108,12,6266,8,27,180.0,1108,-0.0
x,108,12,6332,9,27,180.0,1108,-0.0
x,108,12,6398,10,27,180.0,1108,-0.0
x,108,12,6464,11,27,180.0,1108,-0.0
x,108,12,6530,12,27,180.0,1108,-0.0
x,108,12,6596,13,27,180.0,1108,-0.0
x,108,12,6662,14,27,180.0,1108,-0.0
x,108,12,6728,15,27,180.0,1108,-0.0
x,108,12,6794,16,27,180.0,1108,-0.0
x,108,12,6860,17,27,180.0,1108,-0.0
x,108,12,6926,18,27,180.0,1108,-0.0
x,108,12,6992,19,27,180.0,1108,-0.0
x,108,12,7058,20,27,180.0,1108,-0.0
x,108,12,7124,21,27,180.0,1108,-0.0
x,108,12,7190,22,27,180.0,1108,-0.0
x,108,12,7256,23,27,180.0,1108,-0.0
x,108,12,7322,24,27,180.0,1108,-0.0
x,108,12,7388,25,27,180.0,1108,-0.0
x,108,12,7454,26,27,180.0,1108,-0.0
x,108,12,7520,27,27,180.0,1108,-0.0
x,108,12,7586,28,27,180.0,1108,-0.0
x,108,12,7652,29,27,180.0,1108,-0.0
x,108,12,7718,30,27,180.0,1108,-0.0
x,108,12,7784,31,27,180.0,1108,-0.0
x,108,12,7850,32,27,180.0,1108,-0.0
x,108,12,7916,33,27,180.0,1108,-0.0
x,108,12,7982,34,27,180.0,1108,-0.0
x,108,12,8048,35,27,180.0,1108,-0.0
x,108,12,8114,36,27,180.0,1108,-0.0
x,108,12,8180,37,27,180.0,1108,-0.0
x,108,12,8246,38,27,180.0,1108,-0.0
x,108,12,8312,39,27,180.0,1108,-0.0
x,108,12,8378,40,27,180.0,1108,-0.0
x,108,12,8444,41,27,180.0,1108,-0.0
x,108,12,8510,42,27,180.0,1108,-0.0
x,108,12,8576,43,27,180.0,1108,-0.0
x,108,12,8642,44,27,180.0,1108,-0.0
x,108,12,8708,45,27,180.0,1108,-0.0
x,108,12,8774,46,27,180.0,1108,-0.0
x,108,12,8840,47,27,180.0,1108,-0.0
x,108,12,8906,48,27,180.0,1108,-0.0
x,108,12,8972,49,27,180.0,1108,-0.0
x,108,12,9038,50,27,180.0,1108,-0.0
x,108,12,9104,51,27,180.0,1108,-0.0
x,108,12,9170,52,27,180.0,1108,1.0
x,108,12,9236,53,27,180.0,1108,-0.0
x,108,12,9302,54,27,180.0,1108,-0.0
x,108,12,9368,55,27,180.0,1108,-0.0
x,108,12,9434,56,27,180.0,1108,-0.0
x,108,12,9500,57,27,180.0,1108,-0.0
x,108,12,9566,58,27,180.0,1108,-0.0
x,108,12,9632,59,27,180.0,1108,-0.0
x,108,12,9698,60,27,180.0,1108,-0.0
x,108,12,9764,61,27,180.0,1108,-0.0
x,108,12,9830,62,27,180.0,1108,-0.0
x,108,12,9896,63,27,180.0,1108,-0.0
x,108,12,9962,64,27,180.0,1108,-0.0
x,108,12,10028,65,27,180.0,1108,-0.0
x,108,12,10094,66,27,180.0,1108,-0.0
x,108,14,5778,1,1,180.0,1108,-0.0
x,108,14,5844,2,1,180.0,1108,-0.0
x,108,14,5910,3,1,180.0,1108,-0.0
x,108,14,5976,4,1,180.0,1108,-0.0
x,108,14,6042,5,1,180.0,1108,-0.0
x,108,14,6108,6,1,180.0,1108,-0.0
x,108,14,6174,7,1,180.0,1108,-0.0
x,108,14,6240,8,1,180.0,1108,-0.0
x,108,14,6306,9,1,180.0,1108,-0.0
x,108,14,6372,10,1,180.0,1108,-0.0
x,108,14,6438,11,1,180.0,1108,-0.0
x,108,14,6504,12,1,180.0,1108,-0.0
x,108,14,6570,13,1,180.0,1108,-0.0
x,108,14,6636,14,1,180.0,1108,-0.0
x,108,14,6702,15,1,180.0,1108,-0.0
x,108,14,6768,16,1,180.0,1108,-0.0
x,108,14,6834,17,1,180.0,1108,-0.0
x,108,14,6900,18,1,180.0,1108,-0.0
x,108,14,6966,19,1,180.0,1108,-0.0
x,108,14,7032,20,1,180.0,1108,-0.0
x,108,14,7098,21,1,180.0,1108,-0.0
x,108,14,7164,22,1,180.0,1108,-0.0
x,108,14,7230,23,1,180.0,1108,-0.0
x,108,14,7296,24,1,180.0,1108,-0.0
x,108,14,7362,25,1,180.0,1108,-0.0
x,108,14,7428,26,1,180.0,1108,-0.0
x,108,14,7494,27,1,180.0,1108,-0.0
x,108,14,7560,28,1,180.0,1108,-0.0
x,108,14,7626,29,1,180.0,1108,-0.0
x,108,14,7692,30,1,180.0,1108,-0.0
x,108,14,7758,31,1,180.0,1108,-0.0
x,108,14,7824,32,1,180.0,1108,-0.0
x,108,14,7890,33,1,180.0,1108,-0.0
x,108,14,7956,34,1,180.0,1108,-0.0
x,108,14,8022,35,1,180.0,1108,-0.0
x,108,14,8088,36,1,180.0,1108,-0.0
x,108,14,8154,37,1,180.0,1108,-0.0
x,108,14,8220,38,1,180.0,1108,-0.0
x,108,14,8286,39,1,180.0,1108,-0.0
x,108,14,8352,40,1,180.0,1108,-0.0
x,108,14,8418,41,1,180.0,1108,-0.0
x,108,14,8484,42,1,180.0,1108,-0.0
x,108,14,8550,43,1,180.0,1108,-0.0
x,108,14,8616,44,1,180.0,1108,-0.0
x,108,14,8682,45,1,180.0,1108,-0.0
x,108,14,8748,46,1,180.0,1108,-0.0
x,108,14,8814,47,1,180.0,1108,-0.0
x,108,14,8880,48,1,180.0,1108,-0.0
x,108,14,8946,49,1,180.0,1108,-0.0
x,108,14,9012,50,1,180.0,1108,-0.0
x,108,14,9078,51,1,180.0,1108,-0.0
x,108,14,9144,52,1,180.0,1108,-0.0
x,108,14,9210,53,1,180.0,1108,-0.0
x,108,14,9276,54,1,180.0,1108,-0.0
x,108,14,9342,55,1,180.0,1108,-0.0
x,108,14,9408,56,1,180.0,1108,-0.0
x,108,14,9474,57,1,180.0,1108,-0.0
x,108,14,9540,58,1,180.0,1108,-0.0
x,108,14,9606,59,1,180.0,1108,-0.0
x,108,14,9672,60,1,180.0,1108,-0.0
x,108,14,9738,61,1,180.0,1108,-0.0
x,108,14,9804,62,1,180.0,1108,-0.0
x,108,14,9870,63,1,180.0,1108,-0.0
x,108,14,9936,64,1,180.0,1108,1.0
x,108,14,10002,65,1,180.0,1108,-0.0
x,108,14,10068,66,1,180.0,1108,-0.0
x,108,20,5832,1,55,180.0,1108,-0.0
x,108,20,5898,2,55,180.0,1108,1.0
x,108,20,5964,3,55,180.0,1108,-0.0
x,108,20,6030,4,55,180.0,1108,-0.0
x,108,20,6096,5,55,180.0,1108,-0.0
x,108,20,6162,6,55,180.0,1108,-0.0
x,108,20,6228,7,55,180.0,1108,-0.0
x,108,20,6294,8,55,180.0,1108,-0.0
x,108,20,6360,9,55,180.0,1108,-0.0
x,108,20,6426,10,55,180.0,1108,-0.0
x,108,20,6492,11,55,180.0,1108,-0.0
x,108,20,6558,12,55,180.0,1108,-0.0
x,108,20,6624,13,55,180.0,1108,-0.0
x,108,20,6690,14,55,180.0,1108,-0.0
x,108,20,6756,15,55,180.0,1108,-0.0
x,108,20,6822,16,55,180.0,1108,-0.0
x,108,20,6888,17,55,180.0,1108,-0.0
x,108,20,6954,18,55,180.0,1108,-0.0
x,108,20,7020,19,55,180.0,1108,-0.0
x,108,20,7086,20,55,180.0,1108,-0.0
x,108,20,7152,21,55,180.0,1108,-0.0
x,108,20,7218,22,55,180.0,1108,-0.0
x,108,20,7284,23,55,180.0,1108,-0.0
x,108,20,7350,24,55,180.0,1108,-0.0
x,108,20,7416,25,55,180.0,1108,-0.0
x,108,20,7482,26,55,180.0,1108,-0.0
x,108,20,7548,27,55,180.0,1108,-0.0
x,108,20,7614,28,55,180.0,1108,-0.0
x,108,20,7680,29,55,180.0,1108,-0.0
x,108,20,7746,30,55,180.0,1108,-0.0
x,108,20,7812,31,55,180.0,1108,-0.0
x,108,20,7878,32,55,180.0,1108,-0.0
x,108,20,7944,33,55,180.0,1108,-0.0
x,108,20,8010,34,55,180.0,1108,-0.0
x,108,20,8076,35,55,180.0,1108,-0.0
x,108,20,8142,36,55,180.0,1108,-0.0
x,108,20,8208,37,55,180.0,1108,-0.0
x,108,20,8274,38,55,180.0,1108,-0.0
x,108,20,8340,39,55,180.0,1108,-0.0
x,108,20,8406,40,55,180.0,1108,-0.0
x,108,20,8472,41,55,180.0,1108,-0.0
x,108,20,8538,42,55,180.0,1108,-0.0
x,108,20,8604,43,55,180.0,1108,-0.0
x,108,20,8670,44,55,180.0,1108,-0.0
x,108,20,8736,45,55,180.0,1108,-0.0
x,108,20,8802,46,55,180.0,1108,-0.0
x,108,20,8868,47,55,180.0,1108,-0.0
x,108,20,8934,48,55,180.0,1108,-0.0
x,108,20,9000,49,55,180.0,1108,-0.0
x,108,20,9066,50,55,180.0,1108,-0.0
x,108,20,9132,51,55,180.0,1108,-0.0
x,108,20,9198,52,55,180.0,1108,-0.0
x,108,20,9264,53,55,180.0,1108,-0.0
x,108,20,9330,54,55,180.0,1108,-0.0
x,108,20,9396,55,55,180.0,1108,0.0
x,108,20,9462,56,55,180.0,1108,-0.0
x,108,20,9528,57,55,180.0,1108,-0.0
x,108,20,9594,58,55,180.0,1108,-0.0
x,108,20,9660,59,55,180.0,1108,-0.0
x,108,20,9726,60,55,180.0,1108,-0.0
x,108,20,9792,61,55,180.0,1108,-0.0
x,108,20,9858,62,55,180.0,1108,-0.0
x,108,20,9924,63,55,180.0,1108,-0.0
x,108,20,9990,64,55,180.0,1108,-0.0
x,108,20,10056,65,55,180.0,1108,-0.0
x,108,20,10122,66,55,180.0,1108,-0.0
x,108,25,5837,1,60,180.0,1108,-0.0
x,108,25,5903,2,60,180.0,1108,-0.0
x,108,25,5969,3,60,180.0,1108,1.0
x,108,25,6035,4,60,180.0,1108,-0.0
x,108,25,6101,5,60,180.0,1108,-0.0
x,108,25,6167,6,60,180.0,1108,-0.0
x,108,25,6233,7,60,180.0,1108,-0.0
x,108,25,6299,8,60,180.0,1108,-0.0
x,108,25,6365,9,60,180.0,1108,-0.0
x,108,25,6431,10,60,180.0,1108,-0.0
x,108,25,6497,11,60,180.0,1108,-0.0
x,108,25,6563,12,60,180.0,1108,-0.0
x,108,25,6629,13,60,180.0,1108,-0.0
x,108,25,6695,14,60,180.0,1108,-0.0
x,108,25,6761,15,60,180.0,1108,-0.0
x,108,25,6827,16,60,180.0,1108,-0.0
x,108,25,6893,17,60,180.0,1108,-0.0
x,108,25,6959,18,60,180.0,1108,-0.0
x,108,25,7025,19,60,180.0,1108,-0.0
x,108,25,7091,20,60,180.0,1108,-0.0
x,108,25,7157,21,60,180.0,1108,-0.0
x,108,25,7223,22,60,180.0,1108,-0.0
x,108,25,7289,23,60,180.0,1108,-0.0
x,108,25,7355,24,60,180.0,1108,-0.0
x,108,25,7421,25,60,180.0,1108,-0.0
x,108,25,7487,26,60,180.0,1108,-0.0
x,108,25,7553,27,60,180.0,1108,-0.0
x,108,25,7619,28,60,180.0,1108,-0.0
x,108,25,7685,29,60,180.0,1108,-0.0
x,108,25,7751,30,60,180.0,1108,-0.0
x,108,25,7817,31,60,180.0,1108,-0.0
x,108,25,7883,32,60,180.0,1108,-0.0
x,108,25,7949,33,60,180.0,1108,-0.0
x,108,25,8015,34,60,180.0,1108,-0.0
x,108,25,8081,35,60,180.0,1108,-0.0
x,108,25,8147,36,60,180.0,1108,-0.0
x,108,25,8213,37,60,180.0,1108,-0.0
x,108,25,8279,38,60,180.0,1108,-0.0
x,108,25,8345,39,60,180.0,1108,-0.0
x,108,25,8411,40,60,180.0,1108,-0.0
x,108,25,8477,41,60,180.0,1108,-0.0
x,108,25,8543,42,60,180.0,1108,-0.0
x,108,25,8609,43,60,180.0,1108,-0.0
x,108,25,8675,44,60,180.0,1108,-0.0
x,108,25,8741,45,60,180.0,1108,-0.0
x,108,25,8807,46,60,180.0,1108,-0.0
x,108,25,8873,47,60,180.0,1108,-0.0
x,108,25,8939,48,60,180.0,1108,-0.0
x,108,25,9005,49,60,180.0,1108,-0.0
x,108,25,9071,50,60,180.0,1108,-0.0
x,108,25,9137,51,60,180.0,1108,-0.0
x,108,25,9203,52,60,180.0,1108,-0.0
x,108,25,9269,53,60,180.0,1108,-0.0
x,108,25,9335,54,60,180.0,1108,-0.0
x,108,25,9401,55,60,180.0,1108,-0.0
x,108,25,9467,56,60,180.0,1108,-0.0
x,108,25,9533,57,60,180.0,1108,-0.0
x,108,25,9599,58,60,180.0,1108,-0.0
x,108,25,9665,59,60,180.0,1108,-0.0
x,108,25,9731,60,60,180.0,1108,0.0
x,108,25,9797,61,60,180.0,1108,-0.0
x,108,25,9863,62,60,180.0,1108,-0.0
x,108,25,9929,63,60,180.0,1108,-0.0
x,108,25,9995,64,60,180.0,1108,-0.0
x,108,25,10061,65,60,180.0,1108,-0.0
x,108,25,10127,66,60,180.0,1108,-0.0
x,108,26,5804,1,27,180.0,1108,-0.0
x,108,26,5870,2,27,180.0,1108,-0.0
x,108,26,5936,3,27,180.0,1108,-0.0
x,108,26,6002,4,27,180.0,1108,-0.0
x,108,26,6068,5,27,180.0,1108,-0.0
x,108,26,6134,6,27,180.0,1108,-0.0
x,108,26,6200,7,27,180.0,1108,-0.0
x,108,26,6266,8,27,180.0,1108,-0.0
x,108,26,6332,9,27,180.0,1108,-0.0
x,108,26,6398,10,27,180.0,1108,-0.0
x,108,26,6464,11,27,180.0,1108,-0.0
x,108,26,6530,12,27,180.0,1108,-0.0
x,108,26,6596,13,27,180.0,1108,-0.0
x,108,26,6662,14,27,180.0,1108,-0.0
x,108,26,6728,15,27,180.0,1108,-0.0
x,108,26,6794,16,27,180.0,1108,-0.0
x,108,26,6860,17,27,180.0,1108,-0.0
x,108,26,6926,18,27,180.0,1108,-0.0
x,108,26,6992,19,27,180.0,1108,-0.0
x,108,26,7058,20,27,180.0,1108,-0.0
x,108,26,7124,21,27,180.0,1108,-0.0
x,108,26,7190,22,27,180.0,1108,-0.0
x,108,26,7256,23,27,180.0,1108,-0.0
x,108,26,7322,24,27,180.0,1108,-0.0
x,108,26,7388,25,27,180.0,1108,-0.0
x,108,26,7454,26,27,180.0,1108,-0.0
x,108,26,7520,27,27,180.0,1108,-0.0
x,108,26,7586,28,27,180.0,1108,-0.0
x,108,26,7652,29,27,180.0,1108,-0.0
x,108,26,7718,30,27,180.0,1108,-0.0
x,108,26,7784,31,27,180.0,1108,-0.0
x,108,26,7850,32,27,180.0,1108,-0.0
x,108,26,7916,33,27,180.0,1108,-0.0
x,108,26,7982,34,27,180.0,1108,-0.0
x,108,26,8048,35,27,180.0,1108,-0.0
x,108,26,8114,36,27,180.0,1108,-0.0
x,108,26,8180,37,27,180.0,1108,-0.0
x,108,26,8246,38,27,180.0,1108,-0.0
x,108,26,8312,39,27,180.0,1108,-0.0
x,108,26,8378,40,27,180.0,1108,-0.0
x,108,26,8444,41,27,180.0,1108,-0.0
x,108,26,8510,42,27,180.0,1108,-0.0
x,108,26,8576,43,27,180.0,1108,-0.0
x,108,26,8642,44,27,180.0,1108,-0.0
x,108,26,8708,45,27,180.0,1108,-0.0
x,108,26,8774,46,27,180.0,1108,-0.0
x,108,26,8840,47,27,180.0,1108,-0.0
x,108,26,8906,48,27,180.0,1108,-0.0
x,108,26,8972,49,27,180.0,1108,-0.0
x,108,26,9038,50,27,180.0,1108,-0.0
x,108,26,9104,51,27,180.0,1108,-0.0
x,108,26,9170,52,27,180.0,1108,1.0
x,108,26,9236,53,27,180.0,1108,-0.0
x,108,26,9302,54,27,180.0,1108,-0.0
x,108,26,9368,55,27,180.0,1108,-0.0
x,108,26,9434,56,27,180.0,1108,-0.0
x,108,26,9500,57,27,180.0,1108,-0.0
x,108,26,9566,58,27,180.0,1108,-0.0
x,108,26,9632,59,27,180.0,1108,-0.0
x,108,26,9698,60,27,180.0,1108,-0.0
x,108,26,9764,61,27,180.0,1108,-0.0
x,108,26,9830,62,27,180.0,1108,-0.0
x,108,26,9896,63,27,180.0,1108,-0.0
x,108,26,9962,64,27,180.0,1108,-0.0
x,108,26,10028,65,27,180.0,1108,-0.0
x,108,26,10094,66,27,180.0,1108,-0.0
x,108,28,5832,1,55,180.0,1108,-0.0
x,108,28,5898,2,55,180.0,1108,1.0
x,108,28,5964,3,55,180.0,1108,-0.0
x,108,28,6030,4,55,180.0,1108,-0.0
x,108,28,6096,5,55,180.0,1108,-0.0
x,108,28,6162,6,55,180.0,1108,-0.0
x,108,28,6228,7,55,180.0,1108,-0.0
x,108,28,6294,8,55,180.0,1108,-0.0
x,108,28,6360,9,55,180.0,1108,-0.0
x,108,28,6426,10,55,180.0,1108,-0.0
x,108,28,6492,11,55,180.0,1108,-0.0
x,108,28,6558,12,55,180.0,1108,-0.0
x,108,28,6624,13,55,180.0,1108,-0.0
x,108,28,6690,14,55,180.0,1108,-0.0
x,108,28,6756,15,55,180.0,1108,-0.0
x,108,28,6822,16,55,180.0,1108,-0.0
x,108,28,6888,17,55,180.0,1108,-0.0
x,108,28,6954,18,55,180.0,1108,-0.0
x,108,28,7020,19,55,180.0,1108,-0.0
x,108,28,7086,20,55,180.0,1108,-0.0
x,108,28,7152,21,55,180.0,1108,-0.0
x,108,28,7218,22,55,180.0,1108,-0.0
x,108,28,7284,23,55,180.0,1108,-0.0
x,108,28,7350,24,55,180.0,1108,-0.0
x,108,28,7416,25,55,180.0,1108,-0.0
x,108,28,7482,26,55,180.0,1108,-0.0
x,108,28,7548,27,55,180.0,1108,-0.0
x,108,28,7614,28,55,180.0,1108,-0.0
x,108,28,7680,29,55,180.0,1108,-0.0
x,108,28,7746,30,55,180.0,1108,-0.0
x,108,28,7812,31,55,180.0,1108,-0.0
x,108,28,7878,32,55,180.0,1108,-0.0
x,108,28,7944,33,55,180.0,1108,-0.0
x,108,28,8010,34,55,180.0,1108,-0.0
x,108,28,8076,35,55,180.0,1108,-0.0
x,108,28,8142,36,55,180.0,1108,-0.0
x,108,28,8208,37,55,180.0,1108,-0.0
x,108,28,8274,38,55,180.0,1108,-0.0
x,108,28,8340,39,55,180.0,1108,-0.0
x,108,28,8406,40,55,180.0,1108,-0.0
x,108,28,8472,41,55,180.0,1108,-0.0
x,108,28,8538,42,55,180.0,1108,-0.0
x,108,28,8604,43,55,180.0,1108,-0.0
x,108,28,8670,44,55,180.0,1108,-0.0
x,108,28,8736,45,55,180.0,1108,-0.0
x,108,28,8802,46,55,180.0,1108,-0.0
x,108,28,8868,47,55,180.0,1108,-0.0
x,108,28,8934,48,55,180.0,1108,-0.0
x,108,28,9000,49,55,180.0,1108,-0.0
x,108,28,9066,50,55,180.0,1108,-0.0
x,108,28,9132,51,55,180.0,1108,-0.0
x,108,28,9198,52,55,180.0,1108,-0.0
x,108,28,9264,53,55,180.0,1108,-0.0
x,108,28,9330,54,55,180.0,1108,-0.0
x,108,28,9396,55,55,180.0,1108,0.0
x,108,28,9462,56,55,180.0,1108,-0.0
x,108,28,9528,57,55,180.0,1108,-0.0
x,108,28,9594,58,55,180.0,1108,-0.0
x,108,28,9660,59,55,180.0,1108,-0.0
x,108,28,9726,60,55,180.0,1108,-0.0
x,108,28,9792,61,55,180.0,1108,-0.0
x,108,28,9858,62,55,180.0,1108,-0.0
x,108,28,9924,63,55,180.0,1108,-0.0
x,108,28,9990,64,55,180.0,1108,-0.0
x,108,28,10056,65,55,180.0,1108,-0.0
x,108,28,10122,66,55,180.0,1108,-0.0
x,108,29,5818,1,41,180.0,1108,-0.0
x,108,29,5884,2,41,180.0,1108,-0.0
x,108,29,5950,3,41,180.0,1108,-0.0
x,108,29,6016,4,41,180.0,1108,-0.0
x,108,29,6082,5,41,180.0,1108,-0.0
x,108,29,6148,6,41,180.0,1108,-0.0
x,108,29,6214,7,41,180.0,1108,-0.0
x,108,29,6280,8,41,180.0,1108,-0.0
x,108,29,6346,9,41,180.0,1108,-0.0
x,108,29,6412,10,41,180.0,1108,-0.0
x,108,29,6478,11,41,180.0,1108,-0.0
x,108,29,6544,12,41,180.0,1108,-0.0
x,108,29,6610,13,41,180.0,1108,-0.0
x,108,29,6676,14,41,180.0,1108,-0.0
x,108,29,6742,15,41,180.0,1108,-0.0
x,108,29,6808,16,41,180.0,1108,-0.0
x,108,29,6874,17,41,180.0,1108,-0.0
x,108,29,6940,18,41,180.0,1108,-0.0
x,108,29,7006,19,41,180.0,1108,-0.0
x,108,29,7072,20,41,180.0,1108,-0.0
x,108,29,7138,21,41,180.0,1108,-0.0
x,108,29,7204,22,41,180.0,1108,-0.0
x,108,29,7270,23,41,180.0,1108,-0.0
x,108,29,7336,24,41,180.0,1108,-0.0
x,108,29,7402,25,41,180.0,1108,-0.0
x,108,29,7468,26,41,180.0,1108,-0.0
x,108,29,7534,27,41,180.0,1108,1.0
x,108,29,7600,28,41,180.0,1108,-0.0
x,108,29,7666,29,41,180.0,1108,-0.0
x,108,29,7732,30,41,180.0,1108,-0.0
x,108,29,7798,31,41,180.0,1108,-0.0
x,108,29,7864,32,41,180.0,1108,-0.0
x,108,29,7930,33,41,180.0,1108,-0.0
x,108,29,7996,34,41,180.0,1108,-0.0
x,108,29,8062,35,41,180.0,1108,-0.0
x,108,29,8128,36,41,180.0,1108,-0.0
x,108,29,8194,37,41,180.0,1108,-0.0
x,108,29,8260,38,41,180.0,1108,-0.0
x,108,29,8326,39,41,180.0,1108,-0.0
x,108,29,8392,40,41,180.0,1108,-0.0
x,108,29,8458,41,41,180.0,1108,0.0
x,108,29,8524,42,41,180.0,1108,-0.0
x,108,29,8590,43,41,180.0,1108,-0.0
x,108,29,8656,44,41,180.0,1108,-0.0
x,108,29,8722,45,41,180.0,1108,-0.0
x,108,29,8788,46,41,180.0,1108,-0.0
x,108,29,8854,47,41,180.0,1108,-0.0
x,108,29,8920,48,41,180.0,1108,-0.0
x,108,29,8986,49,41,180.0,1108,-0.0
x,108,29,9052,50,41,180.0,1108,-0.0
x,108,29,9118,51,41,180.0,1108,-0.0
x,108,29,9184,52,41,180.0,1108,-0.0
x,108,29,9250,53,41,180.0,1108,-0.0
x,108,29,9316,54,41,180.0,1108,-0.0
x,108,29,9382,55,41,180.0,1108,-0.0
x,108,29,9448,56,41,180.0,1108,-0.0
x,108,29,9514,57,41,180.0,1108,-0.0
x,108,29,9580,58,41,180.0,1108,-0.0
x,108,29,9646,59,41,180.0,1108,-0.0
x,108,29,9712,60,41,180.0,1108,-0.0
x,108,29,9778,61,41,180.0,1108,-0.0
x,108,29,9844,62,41,180.0,1108,-0.0
x,108,29,9910,63,41,180.0,1108,-0.0
x,108,29,9976,64,41,180.0,1108,-0.0
x,108,29,10042,65,41,180.0,1108,-0.0
x,108,29,10108,66,41,180.0,1108,-0.0
x,108,36,5798,1,21,180.0,1108,-0.0
x,108,36,5864,2,21,180.0,1108,-0.0
x,108,36,5930,3,21,180.0,1108,-0.0
x,108,36,5996,4,21,180.0,1108,-0.0
x,108,36,6062,5,21,180.0,1108,-0.0
x,108,36,6128,6,21,180.0,1108,-0.0
x,108,36,6194,7,21,180.0,1108,-0.0
x,108,36,6260,8,21,180.0,1108,-0.0
x,108,36,6326,9,21,180.0,1108,-0.0
x,108,36,6392,10,21,180.0,1108,-0.0
x,108,36,6458,11,21,180.0,1108,-0.0
x,108,36,6524,12,21,180.0,1108,-0.0
x,108,36,6590,13,21,180.0,1108,-0.0
x,108,36,6656,14,21,180.0,1108,-0.0
x,108,36,6722,15,21,180.0,1108,-0.0
x,108,36,6788,16,21,180.0,1108,-0.0
x,108,36,6854,17,21,180.0,1108,0.0
x,108,36,6920,18,21,180.0,1108,-0.0
x,108,36,6986,19,21,180.0,1108,-0.0
x,108,36,7052,20,21,180.0,1108,0.0
x,108,36,7118,21,21,180.0,1108,0.0
x,108,36,7184,22,21,180.0,1108,-0.0
x,108,36,7250,23,21,180.0,1108,-0.0
x,108,36,7316,24,21,180.0,1108,-0.0
x,108,36,7382,25,21,180.0,1108,-0.0
x,108,36,7448,26,21,180.0,1108,-0.0
x,108,36,7514,27,21,180.0,1108,-0.0
x,108,36,7580,28,21,180.0,1108,-0.0
x,108,36,7646,29,21,180.0,1108,-0.0
x,108,36,7712,30,21,180.0,1108,-0.0
x,108,36,7778,31,21,180.0,1108,-0.0
x,108,36,7844,32,21,180.0,1108,-0.0
x,108,36,7910,33,21,180.0,1108,-0.0
x,108,36,7976,34,21,180.0,1108,-0.0
x,108,36,8042,35,21,180.0,1108,-0.0
x,108,36,8108,36,21,180.0,1108,-0.0
x,108,36,8174,37,21,180.0,1108,-0.0
x,108,36,8240,38,21,180.0,1108,-0.0
x,108,36,8306,39,21,180.0,1108,-0.0
x,108,36,8372,40,21,180.0,1108,-0.0
x,108,36,8438,41,21,180.0,1108,-0.0
x,108,36,8504,42,21,180.0,1108,-0.0
x,108,36,8570,43,21,180.0,1108,-0.0
x,108,36,8636,44,21,180.0,1108,-0.0
x,108,36,8702,45,21,180.0,1108,-0.0
x,108,36,8768,46,21,180.0,1108,-0.0
x,108,36,8834,47,21,180.0,1108,-0.0
x,108,36,8900,48,21,180.0,1108,-0.0
x,108,36,8966,49,21,180.0,1108,-0.0
x,108,36,9032,50,21,180.0,1108,-0.0
x,108,36,9098,51,21,180.0,1108,-0.0
x,108,36,9164,52,21,180.0,1108,-0.0
x,108,36,9230,53,21,180.0,1108,-0.0
x,108,36,9296,54,21,180.0,1108,-0.0
x,108,36,9362,55,21,180.0,1108,-0.0
x,108,36,9428,56,21,180.0,1108,-0.0
x,108,36,9494,57,21,180.0,1108,-0.0
x,108,36,9560,58,21,180.0,1108,-0.0
x,108,36,9626,59,21,180.0,1108,-0.0
x,108,36,9692,60,21,180.0,1108,-0.0
x,108,36,9758,61,21,180.0,1108,-0.0
x,108,36,9824,62,21,180.0,1108,-0.0
x,108,36,9890,63,21,180.0,1108,-0.0
x,108,36,9956,64,21,180.0,1108,-0.0
x,108,36,10022,65,21,180.0,1108,-0.0
x,108,36,10088,66,21,180.0,1108,-0.0
x,108,36,2037,17,21,120.0,132.0,-0.0
x,108,36,2038,17,21,126.0,138.0,0.0
x,108,36,2039,17,21,132.0,144.0,-0.0
x,108,36,2040,17,21,138.0,150.0,0.0
x,108,36,2041,17,21,144.0,156.0,0.0
x,108,36,2042,17,21,150.0,162.0,0.0
x,108,36,2043,17,21,156.0,168.0,0.0
x,108,36,2044,17,21,162.0,174.0,0.0
x,108,36,2045,17,21,168.0,180.0,1.0
x,108,36,3510,20,17,108.0,120.0,0.0
x,108,36,3511,20,17,114.0,126.0,0.0
x,108,36,3512,20,17,120.0,132.0,0.0
x,108,36,3513,20,17,126.0,138.0,0.0
x,108,36,3514,20,17,132.0,144.0,0.0
x,108,36,3515,20,17,138.0,150.0,0.0
x,108,36,3516,20,17,144.0,156.0,0.0
x,108,36,3517,20,17,150.0,162.0,0.0
x,108,36,3518,20,17,156.0,168.0,1.0
x,108,36,3519,20,17,162.0,174.0,0.0
x,108,36,3520,20,17,168.0,180.0,0.0
x,108,36,5180,17,17,120.0,126.0,0.0
x,108,36,5181,17,17,126.0,132.0,-0.0
x,108,36,5182,17,17,132.0,138.0,0.0
x,108,36,5183,17,17,138.0,144.0,0.0
x,108,36,5184,17,17,144.0,150.0,0.0
x,108,36,5185,17,17,150.0,156.0,0.0
x,108,36,5186,17,17,156.0,162.0,0.0
x,108,36,5187,17,17,162.0,168.0,0.0
x,108,36,5188,17,17,168.0,174.0,0.0
x,108,36,5189,17,17,174.0,180.0,0.0
